Liste_Fiyati_Numeric_Normalized,Sayfa_Sayisi_Numeric_Normalized,Favorilere Ekleyen Kişi Sayısı_Normalized,Okuyacağım olarak işaretlenmiş sayısı_Normalized,Okuyorum olarak işaretlenmiş sayısı_Normalized,Okudum olarak işaretlenmiş sayısı_Normalized,Toplam Yorum Sayısı_Normalized,Puan_Degeri_Normalized,Oy_Sayisi_Normalized,Toplam Satılma Sayısı_Normalized,Dil_Encoded,Cilt Tipi_Encoded,Kağıt Cinsi_Encoded,Ana_Kategori_Bilim & Mühendislik,Ana_Kategori_Diger,Ana_Kategori_Diğer,Ana_Kategori_Edebiyat,Ana_Kategori_Felsefe-Düşünce,Ana_Kategori_Kişisel Gelişim,Ana_Kategori_Siyaset,Ana_Kategori_Sosyoloji,Ana_Kategori_Tarih,Ana_Kategori_Çocuk Kitapları,Ana_Kategori_İslam,Toplam Satılma Sayısı
0.4623229461756374,0.3724489795918367,0.3246977547495682,0.0072727272727272,0.0,0.0083945435466946,0.0105263157894736,1.0,0.0012111869632239,0.4029075804776739,0,1,3,0,0,0,1,0,0,0,0,0,0,0,195.0
0.6798866855524078,0.3673469387755102,0.4974093264248704,0.0127272727272727,0.001937984496124,0.0020986358866736,0.0026315789473684,1.0,0.0001101079057476,0.2139148494288681,0,1,3,0,0,0,0,0,1,0,0,0,0,0,104.0
0.5212464589235127,0.4761904761904762,0.0552677029360967,0.0018181818181818,0.0,0.0,0.0026315789473684,1.0,0.0,0.0311526479750778,0,1,3,0,0,0,0,0,1,0,0,0,0,0,16.0
0.5665722379603398,0.2993197278911564,0.1001727115716753,0.0018181818181818,0.001937984496124,0.0010493179433368,0.0,0.75,0.0,0.0415368639667705,0,1,3,0,0,0,0,1,0,0,0,0,0,0,21.0
0.9745042492917846,0.8010204081632653,0.5077720207253886,0.0127272727272727,0.0,0.0010493179433368,0.0052631578947368,1.0,0.0002202158114952,0.2076843198338525,0,1,2,0,1,0,0,0,0,0,0,0,0,0,101.0
0.4192634560906515,0.6394557823129251,1.0,0.2036363636363636,0.0406976744186046,0.4291710388247639,0.2868421052631579,1.0,0.022462012772517,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.498583569405099,0.391156462585034,0.0863557858376511,0.0018181818181818,0.0,0.0020986358866736,0.0,1.0,0.0001101079057476,0.0581516095534787,0,1,3,0,0,0,1,0,0,0,0,0,0,0,29.0
0.2447592067988668,0.0578231292517006,0.0587219343696027,0.0054545454545454,0.0,0.0041972717733473,0.0078947368421052,0.75,0.0003303237172428,0.6272066458982346,0,1,3,0,0,0,1,0,0,0,0,0,0,0,303.0
0.3263456090651557,0.3537414965986394,0.1450777202072538,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0602284527518172,0,1,3,0,1,0,0,0,0,0,0,0,0,0,30.0
0.3399433427762039,0.2142857142857143,0.5215889464594128,0.009090909090909,0.0,0.0,0.0,1.0,0.0003303237172428,0.4527518172377985,0,1,3,0,0,0,1,0,0,0,0,0,0,0,219.0
0.3059490084985835,0.3945578231292517,0.155440414507772,0.0036363636363636,0.001937984496124,0.0010493179433368,0.0,0.75,0.0002202158114952,0.083073727933541,0,1,3,0,1,0,0,0,0,0,0,0,0,0,41.0
